Participant,Session,Delay,Environment,Block,Trial,TwoDTrial,Visible,TrialTime,RewardY,RewardX,RewardFound,RewardType
43,Train,Long,2,6,5,0,1,3.31873,NA,NA,1,W
43,Train,Long,2,6,6,0,1,3.393948,NA,NA,1,W
43,Train,Long,2,6,7,0,1,8.457297,NA,NA,1,W
43,Train,Long,2,6,8,0,1,5.69135,NA,NA,1,W
43,Train,Long,2,6,9,0,1,3.683512,NA,NA,1,W
43,Train,Long,2,6,10,0,1,6.712527,NA,NA,1,W
43,Train,Long,2,6,12,0,1,4.312338,NA,NA,1,W
43,Train,Long,2,7,5,0,0,7.499154,NA,NA,1,W
43,Train,Long,2,7,6,0,0,11.51493,NA,NA,1,W
43,Train,Long,2,7,10,0,0,10.64562,NA,NA,1,W
43,Train,Long,2,8,1,0,1,7.241827,NA,NA,1,M
43,Train,Long,2,8,2,0,1,5.383347,NA,NA,1,M
43,Train,Long,2,8,3,0,1,2.743256,NA,NA,1,M
43,Train,Long,2,8,4,0,1,3.012861,NA,NA,1,M
43,Train,Long,2,8,5,0,1,4.954939,NA,NA,1,M
43,Train,Long,2,8,6,0,1,6.173232,NA,NA,1,M
43,Train,Long,2,8,7,0,1,6.63045,NA,NA,1,M
43,Train,Long,2,8,8,0,1,7.783801,NA,NA,1,M
43,Train,Long,2,8,9,0,1,4.945805,NA,NA,1,M
43,Train,Long,2,8,10,0,1,3.402032,NA,NA,1,M
43,Train,Long,2,8,11,0,1,2.561294,NA,NA,1,M
43,Train,Long,2,8,12,0,1,4.575358,NA,NA,1,M
43,Train,Long,2,9,2,0,0,10.83451,NA,NA,1,M
43,Train,Long,2,9,3,0,0,7.29807,NA,NA,1,M
43,Train,Long,2,9,4,0,0,5.358935,NA,NA,1,M
43,Train,Long,2,9,6,0,0,4.651938,NA,NA,1,M
43,Train,Long,2,9,7,0,0,10.51891,NA,NA,1,M
43,Train,Long,2,9,8,0,0,6.162013,NA,NA,1,M
43,Train,Long,2,9,9,0,0,5.400147,NA,NA,1,M
43,Train,Long,2,9,12,0,0,5.985717,NA,NA,1,M
43,Train,Long,2,9,13,0,0,3.410762,NA,NA,1,M
43,Train,Long,2,9,14,0,0,3.838327,NA,NA,1,M
43,Train,Long,2,10,2,0,1,5.057669,NA,NA,1,F
43,Train,Long,2,10,3,0,0,12.03803,NA,NA,1,F
43,Train,Long,2,10,5,0,1,4.010061,NA,NA,1,W
43,Train,Long,2,10,8,0,1,5.112906,NA,NA,1,M
43,Train,Long,2,10,10,0,0,12.59804,NA,NA,1,W
43,Train,Long,2,10,11,0,0,11.84838,NA,NA,1,M
43,Train,Long,2,10,14,0,0,11.61257,NA,NA,1,W
43,Train,Long,2,10,15,0,0,13.76099,NA,NA,1,W
43,Train,Long,2,10,16,0,0,5.219548,NA,NA,1,F
43,Train,Long,2,10,17,0,0,11.47374,NA,NA,1,M
43,Train,Long,2,10,18,0,0,7.423038,NA,NA,1,F
43,Train,Long,2,10,19,0,0,7.005922,NA,NA,1,W
43,Train,Long,2,10,20,0,0,14.52229,NA,NA,1,W
43,Train,Long,2,10,21,0,0,11.2735,NA,NA,1,M
43,Train,Long,2,10,23,0,0,4.22796,NA,NA,1,W
43,Train,Long,2,10,24,0,0,3.081591,NA,NA,1,W
43,Train,Long,2,10,26,0,0,4.18303,NA,NA,1,M
43,Train,Long,2,10,28,0,0,10.11225,NA,NA,1,M
43,Train,Long,2,10,29,0,0,10.06907,NA,NA,1,M
43,Train,Long,2,10,30,0,0,8.935355,NA,NA,1,F
43,Train,Long,2,10,31,0,0,4.652762,NA,NA,1,M
43,Train,Long,2,10,32,0,0,7.130562,NA,NA,1,M
43,Train,Long,2,10,33,0,0,5.079822,NA,NA,1,F
43,Train,Long,2,10,34,0,0,4.551599,NA,NA,1,M
43,Train,Long,2,10,35,0,0,12.56682,NA,NA,1,F
43,Train,Long,2,10,36,0,0,5.889621,NA,NA,1,F
43,Train,Long,2,10,37,0,0,12.21422,NA,NA,1,F
43,Train,Long,2,10,38,0,0,4.728704,NA,NA,1,F
43,Train,Long,2,10,39,0,0,9.987676,NA,NA,1,F
44,Train,Short,2,3,1,0,1,5.491179,NA,NA,1,F
44,Train,Short,2,3,2,0,0,21.63227,NA,NA,1,NoReward
44,Train,Short,2,4,1,0,1,5.119939,NA,NA,1,F
44,Train,Short,2,4,2,0,1,3.706173,NA,NA,1,F
44,Train,Short,2,4,3,0,1,8.043388,NA,NA,1,F
44,Train,Short,2,4,4,0,1,4.045893,NA,NA,1,F
44,Train,Short,2,4,5,0,1,7.816508,NA,NA,1,F
44,Train,Short,2,4,6,0,1,3.956457,NA,NA,1,F
44,Train,Short,2,4,7,0,1,6.293811,NA,NA,1,F
44,Train,Short,2,4,8,0,1,5.39028,NA,NA,1,F
44,Train,Short,2,4,9,0,1,3.762804,NA,NA,1,F
44,Train,Short,2,4,10,0,1,4.29163,NA,NA,1,F
44,Train,Short,2,4,11,0,1,4.843841,NA,NA,1,F
44,Train,Short,2,4,12,0,1,2.195647,NA,NA,1,F
44,Train,Short,2,5,1,0,0,9.252448,NA,NA,1,F
44,Train,Short,2,5,2,0,0,5.633725,NA,NA,1,F
44,Train,Short,2,5,3,0,0,9.664786,NA,NA,1,F
44,Train,Short,2,5,4,0,0,11.16571,NA,NA,1,F
44,Train,Short,2,5,6,0,0,14.46943,NA,NA,1,F
44,Train,Short,2,5,7,0,0,9.156022,NA,NA,1,F
44,Train,Short,2,5,10,0,0,7.780755,NA,NA,1,F
44,Train,Short,2,5,11,0,0,6.003121,NA,NA,1,F
44,Train,Short,2,6,1,0,1,4.709546,NA,NA,1,W
44,Train,Short,2,6,2,0,1,3.81134,NA,NA,1,W
44,Train,Short,2,6,3,0,1,3.370541,NA,NA,1,W
44,Train,Short,2,6,4,0,1,5.482757,NA,NA,1,W
44,Train,Short,2,6,5,0,1,6.496552,NA,NA,1,W
44,Train,Short,2,6,6,0,1,3.959798,NA,NA,1,W
44,Train,Short,2,6,7,0,1,3.710871,NA,NA,1,W
44,Train,Short,2,6,8,0,1,4.21763,NA,NA,1,W
44,Train,Short,2,6,9,0,1,6.361936,NA,NA,1,W
44,Train,Short,2,6,10,0,1,3.063836,NA,NA,1,W
44,Train,Short,2,6,11,0,1,5.477127,NA,NA,1,W
44,Train,Short,2,6,12,0,1,6.070993,NA,NA,1,W
44,Train,Short,2,7,1,0,0,10.92019,NA,NA,1,W
44,Train,Short,2,7,3,0,0,9.418447,NA,NA,1,W
44,Train,Short,2,7,4,0,0,9.186316,NA,NA,1,W
44,Train,Short,2,7,5,0,0,13.01113,NA,NA,1,W
44,Train,Short,2,7,6,0,0,7.981455,NA,NA,1,W
44,Train,Short,2,7,8,0,0,4.580958,NA,NA,1,W
44,Train,Short,2,7,9,0,0,3.048297,NA,NA,1,W
44,Train,Short,2,7,13,0,0,5.614449,NA,NA,1,W
44,Train,Short,2,7,15,0,0,7.080507,NA,NA,1,W
44,Train,Short,2,8,1,0,1,7.421462,NA,NA,1,M
44,Train,Short,2,8,2,0,1,5.993674,NA,NA,1,M
44,Train,Short,2,8,3,0,1,5.909591,NA,NA,1,M
44,Train,Short,2,8,4,0,1,5.045579,NA,NA,1,M
44,Train,Short,2,8,5,0,1,5.031243,NA,NA,1,M
44,Train,Short,2,8,6,0,1,5.702533,NA,NA,1,M
44,Train,Short,2,8,7,0,1,5.164725,NA,NA,1,M
44,Train,Short,2,8,8,0,1,4.136214,NA,NA,1,M
44,Train,Short,2,8,9,0,1,3.374148,NA,NA,1,M
44,Train,Short,2,8,10,0,1,4.825804,NA,NA,1,M
44,Train,Short,2,8,11,0,1,4.500641,NA,NA,1,M
44,Train,Short,2,8,12,0,1,5.402561,NA,NA,1,M
44,Train,Short,2,9,1,0,0,4.12776,NA,NA,1,M
44,Train,Short,2,9,2,0,0,2.705931,NA,NA,1,M
44,Train,Short,2,9,3,0,0,5.935641,NA,NA,1,M
44,Train,Short,2,9,4,0,0,2.09886,NA,NA,1,M
44,Train,Short,2,9,5,0,0,5.197105,NA,NA,1,M
44,Train,Short,2,9,7,0,0,6.273527,NA,NA,1,M
44,Train,Short,2,9,8,0,0,2.708677,NA,NA,1,M
44,Train,Short,2,9,9,0,0,5.554658,NA,NA,1,M
44,Train,Short,2,9,10,0,0,8.475864,NA,NA,1,M
44,Train,Short,2,9,11,0,0,13.37697,NA,NA,1,M
44,Train,Short,2,9,12,0,0,4.124963,NA,NA,1,M
44,Train,Short,2,9,14,0,0,8.925147,NA,NA,1,M
44,Train,Short,2,10,2,0,1,3.522804,NA,NA,1,F
44,Train,Short,2,10,3,0,0,9.868938,NA,NA,1,M
44,Train,Short,2,10,4,0,0,9.687877,NA,NA,1,M
44,Train,Short,2,10,5,0,1,0.9348119,NA,NA,1,W
44,Train,Short,2,10,6,0,0,3.455868,NA,NA,1,F
44,Train,Short,2,10,8,0,1,5.171525,NA,NA,1,M
44,Train,Short,2,10,9,0,0,5.907069,NA,NA,1,F
44,Train,Short,2,10,11,0,0,7.400246,NA,NA,1,W
44,Train,Short,2,10,12,0,0,0.03312778,NA,NA,1,F
44,Train,Short,2,10,13,0,0,4.634423,NA,NA,1,M
44,Train,Short,2,10,14,0,0,7.889244,NA,NA,1,M
44,Train,Short,2,10,15,0,0,10.32473,NA,NA,1,M
44,Train,Short,2,10,17,0,0,13.96835,NA,NA,1,M
44,Train,Short,2,10,20,0,0,3.419776,NA,NA,1,W
44,Train,Short,2,10,21,0,0,4.020331,NA,NA,1,W
44,Train,Short,2,10,22,0,0,8.088955,NA,NA,1,M
44,Train,Short,2,10,23,0,0,5.41881,NA,NA,1,F
44,Train,Short,2,10,25,0,0,7.503684,NA,NA,1,M
44,Train,Short,2,10,26,0,0,4.463547,NA,NA,1,F
44,Train,Short,2,10,27,0,0,9.71464,NA,NA,1,M
44,Train,Short,2,10,28,0,0,7.714552,NA,NA,1,F
44,Train,Short,2,10,29,0,0,8.134074,NA,NA,1,F
44,Train,Short,2,10,30,0,0,10.67807,NA,NA,1,F
44,Train,Short,2,10,32,0,0,7.138011,NA,NA,1,M
44,Train,Short,2,10,33,0,0,5.456246,NA,NA,1,F
44,Train,Short,2,10,34,0,0,4.284748,NA,NA,1,F
44,Train,Short,2,10,36,0,0,13.30431,NA,NA,1,F
45,Train,Short,2,3,1,0,1,3.875703,NA,NA,1,F
45,Train,Short,2,4,1,0,1,5.74433,NA,NA,1,F
45,Train,Short,2,4,2,0,1,9.210662,NA,NA,1,F
45,Train,Short,2,4,3,0,1,7.391583,NA,NA,1,F
45,Train,Short,2,4,4,0,1,4.528294,NA,NA,1,F
45,Train,Short,2,4,5,0,1,5.865619,NA,NA,1,F
45,Train,Short,2,4,6,0,1,5.822618,NA,NA,1,F
45,Train,Short,2,4,7,0,1,5.194494,NA,NA,1,F
45,Train,Short,2,4,8,0,1,4.703448,NA,NA,1,F
45,Train,Short,2,4,9,0,1,9.579741,NA,NA,1,F
45,Train,Short,2,4,10,0,1,6.406346,NA,NA,1,F
45,Train,Short,2,4,12,0,1,4.330604,NA,NA,1,F
45,Train,Short,2,5,2,0,0,5.517406,NA,NA,1,F
45,Train,Short,2,5,7,0,0,9.09634,NA,NA,1,F
45,Train,Short,2,5,8,0,0,3.097947,NA,NA,1,F
45,Train,Short,2,5,10,0,0,9.529869,NA,NA,1,F
45,Train,Short,2,5,12,0,0,8.832216,NA,NA,1,F
45,Train,Short,2,6,1,0,1,6.986918,NA,NA,1,W
45,Train,Short,2,6,2,0,1,5.524918,NA,NA,1,W
45,Train,Short,2,6,3,0,1,2.470553,NA,NA,1,W
45,Train,Short,2,6,4,0,1,5.072845,NA,NA,1,W
45,Train,Short,2,6,5,0,1,5.943424,NA,NA,1,W
45,Train,Short,2,6,6,0,1,7.014825,NA,NA,1,W
45,Train,Short,2,6,7,0,1,4.429966,NA,NA,1,W
45,Train,Short,2,6,8,0,1,4.221501,NA,NA,1,W
45,Train,Short,2,6,9,0,1,6.610734,NA,NA,1,W
45,Train,Short,2,6,10,0,1,8.737189,NA,NA,1,W
45,Train,Short,2,6,11,0,1,6.703875,NA,NA,1,W
45,Train,Short,2,6,12,0,1,5.62284,NA,NA,1,W
45,Train,Short,2,7,1,0,0,7.731936,NA,NA,1,W
45,Train,Short,2,7,5,0,0,10.73358,NA,NA,1,W
45,Train,Short,2,7,13,0,0,11.54355,NA,NA,1,W
45,Train,Short,2,8,1,0,1,5.872402,NA,NA,1,M
45,Train,Short,2,8,2,0,1,6.063697,NA,NA,1,M
45,Train,Short,2,8,3,0,1,5.799249,NA,NA,1,M
45,Train,Short,2,8,4,0,1,8.697698,NA,NA,1,M
45,Train,Short,2,8,5,0,1,6.240972,NA,NA,1,M
45,Train,Short,2,8,6,0,1,9.48593,NA,NA,1,M
45,Train,Short,2,8,7,0,1,6.10102,NA,NA,1,M
45,Train,Short,2,8,8,0,1,4.619182,NA,NA,1,M
45,Train,Short,2,8,9,0,1,4.204902,NA,NA,1,M
45,Train,Short,2,8,10,0,1,6.518052,NA,NA,1,M
45,Train,Short,2,8,11,0,1,4.967783,NA,NA,1,M
45,Train,Short,2,8,12,0,1,3.678344,NA,NA,1,M
45,Train,Short,2,9,1,0,0,12.50613,NA,NA,1,M
45,Train,Short,2,9,2,0,0,14.98581,NA,NA,1,M
45,Train,Short,2,9,3,0,0,13.77586,NA,NA,1,M
45,Train,Short,2,9,4,0,0,13.47072,NA,NA,1,M
45,Train,Short,2,9,6,0,0,7.899174,NA,NA,1,M
45,Train,Short,2,9,8,0,0,14.23362,NA,NA,1,M
45,Train,Short,2,9,10,0,0,8.536217,NA,NA,1,M
45,Train,Short,2,9,11,0,0,5.180608,NA,NA,1,M
45,Train,Short,2,9,12,0,0,4.20642,NA,NA,1,M
45,Train,Short,2,10,2,0,1,3.811126,NA,NA,1,F
45,Train,Short,2,10,5,0,1,4.045034,NA,NA,1,W
45,Train,Short,2,10,7,0,0,4.72135,NA,NA,1,W
45,Train,Short,2,10,8,0,1,4.508643,NA,NA,1,M
45,Train,Short,2,10,9,0,0,5.94093,NA,NA,1,W
45,Train,Short,2,10,12,0,0,5.197197,NA,NA,1,W
45,Train,Short,2,10,15,0,0,12.23553,NA,NA,1,M
45,Train,Short,2,10,17,0,0,8.728978,NA,NA,1,F
45,Train,Short,2,10,18,0,0,10.26701,NA,NA,1,M
45,Train,Short,2,10,21,0,0,12.24971,NA,NA,1,M
45,Train,Short,2,10,25,0,0,5.186064,NA,NA,1,M
45,Train,Short,2,10,27,0,0,12.67639,NA,NA,1,M
45,Train,Short,2,10,32,0,0,7.664671,NA,NA,1,F
45,Train,Short,2,10,36,0,0,6.129644,NA,NA,1,M
46,Train,Short,2,3,1,0,1,4.175909,NA,NA,1,F
46,Train,Short,2,3,2,0,0,72.06912,NA,NA,1,NoReward
46,Train,Short,2,4,1,0,1,7.128098,NA,NA,1,F
46,Train,Short,2,4,2,0,1,8.369446,NA,NA,1,F
46,Train,Short,2,4,4,0,1,8.616227,NA,NA,1,F
46,Train,Short,2,4,5,0,1,8.006997,NA,NA,1,F
46,Train,Short,2,4,6,0,1,4.454908,NA,NA,1,F
46,Train,Short,2,4,7,0,1,3.702038,NA,NA,1,F
46,Train,Short,2,4,8,0,1,8.961494,NA,NA,1,F
46,Train,Short,2,4,9,0,1,7.54647,NA,NA,1,F
46,Train,Short,2,4,10,0,1,5.655095,NA,NA,1,F
46,Train,Short,2,4,12,0,1,7.226257,NA,NA,1,F
46,Train,Short,2,5,1,0,0,5.364113,NA,NA,1,F
46,Train,Short,2,5,3,0,0,7.515925,NA,NA,1,F
46,Train,Short,2,5,5,0,0,14.93706,NA,NA,1,F
46,Train,Short,2,5,8,0,0,5.708591,NA,NA,1,F
46,Train,Short,2,5,9,0,0,7.555736,NA,NA,1,F
46,Train,Short,2,5,10,0,0,5.626071,NA,NA,1,F
46,Train,Short,2,5,11,0,0,5.710174,NA,NA,1,F
46,Train,Short,2,6,1,0,1,2.646487,NA,NA,1,W
46,Train,Short,2,6,2,0,1,6.193739,NA,NA,1,W
46,Train,Short,2,6,3,0,1,4.207556,NA,NA,1,W
46,Train,Short,2,6,4,0,1,5.2619,NA,NA,1,W
46,Train,Short,2,6,5,0,1,3.867236,NA,NA,1,W
46,Train,Short,2,6,6,0,1,5.085167,NA,NA,1,W
46,Train,Short,2,6,7,0,1,5.960648,NA,NA,1,W
46,Train,Short,2,6,8,0,1,3.713663,NA,NA,1,W
46,Train,Short,2,6,9,0,1,4.548798,NA,NA,1,W
46,Train,Short,2,6,10,0,1,4.087904,NA,NA,1,W
46,Train,Short,2,6,11,0,1,7.101656,NA,NA,1,W
46,Train,Short,2,6,12,0,1,4.877283,NA,NA,1,W
46,Train,Short,2,7,3,0,0,2.671901,NA,NA,1,W
46,Train,Short,2,7,12,0,0,7.026977,NA,NA,1,W
46,Train,Short,2,7,14,0,0,7.850428,NA,NA,1,W
46,Train,Short,2,7,15,0,0,8.047483,NA,NA,1,W
46,Train,Short,2,8,1,0,1,6.447845,NA,NA,1,M
46,Train,Short,2,8,2,0,1,4.414287,NA,NA,1,M
46,Train,Short,2,8,4,0,1,7.196404,NA,NA,1,M
46,Train,Short,2,8,5,0,1,6.923845,NA,NA,1,M
46,Train,Short,2,8,6,0,1,4.962924,NA,NA,1,M
46,Train,Short,2,8,7,0,1,4.731743,NA,NA,1,M
46,Train,Short,2,8,8,0,1,4.696884,NA,NA,1,M
46,Train,Short,2,8,9,0,1,4.877098,NA,NA,1,M
46,Train,Short,2,8,10,0,1,6.066766,NA,NA,1,M
46,Train,Short,2,8,11,0,1,4.131139,NA,NA,1,M
46,Train,Short,2,8,12,0,1,1.962206,NA,NA,1,M
46,Train,Short,2,9,3,0,0,3.071979,NA,NA,1,M
46,Train,Short,2,9,5,0,0,6.266991,NA,NA,1,M
46,Train,Short,2,9,6,0,0,6.672906,NA,NA,1,M
46,Train,Short,2,9,7,0,0,5.036733,NA,NA,1,M
46,Train,Short,2,10,2,0,1,3.204633,NA,NA,1,F
46,Train,Short,2,10,5,0,1,4.870907,NA,NA,1,W
46,Train,Short,2,10,8,0,1,7.384973,NA,NA,1,M
46,Train,Short,2,10,13,0,0,10.07836,NA,NA,1,W
46,Train,Short,2,10,16,0,0,7.258181,NA,NA,1,W
46,Train,Short,2,10,17,0,0,5.821945,NA,NA,1,W
46,Train,Short,2,10,19,0,0,9.509033,NA,NA,1,W
46,Train,Short,2,10,21,0,0,12.30249,NA,NA,1,W
46,Train,Short,2,10,34,0,0,2.620502,NA,NA,1,M
46,Train,Short,2,10,38,0,0,5.561397,NA,NA,1,M
47,Train,Short,2,3,1,0,1,5.88503,NA,NA,1,F
47,Train,Short,2,4,1,0,1,3.517943,NA,NA,1,F
47,Train,Short,2,4,2,0,1,7.94131,NA,NA,1,F
47,Train,Short,2,4,3,0,1,3.821195,NA,NA,1,F
47,Train,Short,2,4,4,0,1,4.844417,NA,NA,1,F
47,Train,Short,2,4,5,0,1,7.740936,NA,NA,1,F
47,Train,Short,2,4,6,0,1,3.044562,NA,NA,1,F
47,Train,Short,2,4,7,0,1,4.957354,NA,NA,1,F
47,Train,Short,2,4,8,0,1,2.565096,NA,NA,1,F
47,Train,Short,2,4,9,0,1,4.910269,NA,NA,1,F
47,Train,Short,2,4,10,0,1,5.723708,NA,NA,1,F
47,Train,Short,2,4,11,0,1,4.099933,NA,NA,1,F
47,Train,Short,2,4,12,0,1,7.032906,NA,NA,1,F
47,Train,Short,2,5,1,0,0,13.76196,NA,NA,1,F
47,Train,Short,2,5,3,0,0,5.902924,NA,NA,1,F
47,Train,Short,2,5,4,0,0,13.71062,NA,NA,1,F
47,Train,Short,2,5,8,0,0,9.162188,NA,NA,1,F
47,Train,Short,2,5,9,0,0,10.18833,NA,NA,1,F
47,Train,Short,2,5,11,0,0,9.158693,NA,NA,1,F
47,Train,Short,2,5,14,0,0,1.736052,NA,NA,1,F
47,Train,Short,2,6,1,0,1,5.065542,NA,NA,1,W
47,Train,Short,2,6,2,0,1,7.952262,NA,NA,1,W
47,Train,Short,2,6,3,0,1,4.188304,NA,NA,1,W
47,Train,Short,2,6,4,0,1,5.971382,NA,NA,1,W
47,Train,Short,2,6,5,0,1,4.586726,NA,NA,1,W
47,Train,Short,2,6,6,0,1,4.173079,NA,NA,1,W
47,Train,Short,2,6,7,0,1,4.843833,NA,NA,1,W
47,Train,Short,2,6,8,0,1,5.551442,NA,NA,1,W
47,Train,Short,2,6,9,0,1,4.389234,NA,NA,1,W
47,Train,Short,2,6,10,0,1,4.325597,NA,NA,1,W
47,Train,Short,2,6,11,0,1,3.431423,NA,NA,1,W
47,Train,Short,2,6,12,0,1,4.899898,NA,NA,1,W
47,Train,Short,2,7,2,0,0,1.642947,NA,NA,1,W
47,Train,Short,2,7,3,0,0,5.204582,NA,NA,1,W
47,Train,Short,2,7,4,0,0,12.48464,NA,NA,1,W
47,Train,Short,2,7,6,0,0,5.743036,NA,NA,1,W
47,Train,Short,2,7,8,0,0,12.41624,NA,NA,1,W
47,Train,Short,2,7,10,0,0,4.22405,NA,NA,1,W
47,Train,Short,2,7,11,0,0,9.706249,NA,NA,1,W
47,Train,Short,2,8,1,0,1,3.588852,NA,NA,1,M
47,Train,Short,2,8,2,0,1,6.647676,NA,NA,1,M
47,Train,Short,2,8,3,0,1,1.612197,NA,NA,1,M
47,Train,Short,2,8,4,0,1,4.086642,NA,NA,1,M
47,Train,Short,2,8,5,0,1,2.901545,NA,NA,1,M
47,Train,Short,2,8,6,0,1,4.232117,NA,NA,1,M
47,Train,Short,2,8,7,0,1,4.124856,NA,NA,1,M
47,Train,Short,2,8,8,0,1,2.919145,NA,NA,1,M
47,Train,Short,2,8,9,0,1,6.00886,NA,NA,1,M
47,Train,Short,2,8,10,0,1,6.829611,NA,NA,1,M
47,Train,Short,2,8,11,0,1,4.499246,NA,NA,1,M
47,Train,Short,2,8,12,0,1,2.650173,NA,NA,1,M
47,Train,Short,2,9,2,0,0,4.408266,NA,NA,1,M
47,Train,Short,2,9,3,0,0,4.503685,NA,NA,1,M
47,Train,Short,2,9,4,0,0,2.292818,NA,NA,1,M
47,Train,Short,2,9,5,0,0,10.67445,NA,NA,1,M
47,Train,Short,2,9,6,0,0,3.545956,NA,NA,1,M
47,Train,Short,2,9,12,0,0,3.379714,NA,NA,1,M
47,Train,Short,2,9,15,0,0,6.418306,NA,NA,1,M
47,Train,Short,2,10,1,0,0,3.600324,NA,NA,1,M
47,Train,Short,2,10,2,0,1,7.255159,NA,NA,1,F
47,Train,Short,2,10,3,0,0,4.143342,NA,NA,1,F
47,Train,Short,2,10,5,0,1,4.457449,NA,NA,1,W
47,Train,Short,2,10,6,0,0,2.599788,NA,NA,1,F
47,Train,Short,2,10,8,0,1,4.031893,NA,NA,1,M
47,Train,Short,2,10,13,0,0,5.481153,NA,NA,1,M
47,Train,Short,2,10,14,0,0,11.31572,NA,NA,1,M
47,Train,Short,2,10,15,0,0,13.97672,NA,NA,1,M
47,Train,Short,2,10,17,0,0,3.411223,NA,NA,1,F
47,Train,Short,2,10,22,0,0,1.742895,NA,NA,1,F
47,Train,Short,2,10,24,0,0,2.445261,NA,NA,1,W
47,Train,Short,2,10,25,0,0,7.590904,NA,NA,1,F
47,Train,Short,2,10,26,0,0,7.399354,NA,NA,1,W
47,Train,Short,2,10,27,0,0,2.592602,NA,NA,1,M
47,Train,Short,2,10,28,0,0,11.81231,NA,NA,1,F
47,Train,Short,2,10,31,0,0,7.168344,NA,NA,1,W
47,Train,Short,2,10,34,0,0,3.509222,NA,NA,1,M
47,Train,Short,2,10,35,0,0,7.555728,NA,NA,1,F
47,Train,Short,2,10,36,0,0,6.143632,NA,NA,1,M
47,Train,Short,2,10,37,0,0,4.117075,NA,NA,1,F
47,Train,Short,2,10,38,0,0,2.772319,NA,NA,1,W
47,Train,Short,2,10,39,0,0,5.427339,NA,NA,1,W
48,Train,Short,2,3,1,0,1,6.605145,NA,NA,1,F
48,Train,Short,2,3,2,0,0,87.92924,NA,NA,1,NoReward
48,Train,Short,2,4,1,0,1,4.48941,NA,NA,1,F
48,Train,Short,2,4,2,0,1,8.656167,NA,NA,1,F
48,Train,Short,2,4,3,0,1,5.030246,NA,NA,1,F
48,Train,Short,2,4,4,0,1,6.03311,NA,NA,1,F
48,Train,Short,2,4,5,0,1,3.986767,NA,NA,1,F
48,Train,Short,2,4,6,0,1,3.924898,NA,NA,1,F
48,Train,Short,2,4,7,0,1,4.951352,NA,NA,1,F
48,Train,Short,2,4,8,0,1,2.965897,NA,NA,1,F
48,Train,Short,2,4,9,0,1,5.448705,NA,NA,1,F
48,Train,Short,2,4,10,0,1,4.3216,NA,NA,1,F
48,Train,Short,2,4,11,0,1,5.571242,NA,NA,1,F
48,Train,Short,2,4,12,0,1,4.078163,NA,NA,1,F
48,Train,Short,2,5,2,0,0,13.32589,NA,NA,1,F
48,Train,Short,2,5,3,0,0,1.905289,NA,NA,1,F
48,Train,Short,2,5,12,0,0,13.91776,NA,NA,1,F
48,Train,Short,2,5,13,0,0,3.029629,NA,NA,1,F
48,Train,Short,2,5,15,0,0,12.13523,NA,NA,1,F
48,Train,Short,2,6,1,0,1,2.928223,NA,NA,1,W
48,Train,Short,2,6,3,0,1,8.054646,NA,NA,1,W
48,Train,Short,2,6,4,0,1,3.149615,NA,NA,1,W
48,Train,Short,2,6,5,0,1,5.289654,NA,NA,1,W
48,Train,Short,2,6,6,0,1,6.467587,NA,NA,1,W
48,Train,Short,2,6,7,0,1,4.878658,NA,NA,1,W
48,Train,Short,2,6,8,0,1,2.830804,NA,NA,1,W
48,Train,Short,2,6,9,0,1,5.606927,NA,NA,1,W
48,Train,Short,2,6,10,0,1,6.047062,NA,NA,1,W
48,Train,Short,2,6,11,0,1,4.297956,NA,NA,1,W
48,Train,Short,2,6,12,0,1,4.419664,NA,NA,1,W
48,Train,Short,2,7,1,0,0,4.575444,NA,NA,1,W
48,Train,Short,2,7,2,0,0,14.79679,NA,NA,1,W
48,Train,Short,2,7,3,0,0,5.499592,NA,NA,1,W
48,Train,Short,2,7,7,0,0,5.232741,NA,NA,1,W
48,Train,Short,2,7,11,0,0,2.913983,NA,NA,1,W
48,Train,Short,2,7,14,0,0,6.16096,NA,NA,1,W
48,Train,Short,2,7,15,0,0,9.563547,NA,NA,1,W
48,Train,Short,2,8,1,0,1,2.389054,NA,NA,1,M
48,Train,Short,2,8,2,0,1,2.403259,NA,NA,1,M
48,Train,Short,2,8,3,0,1,4.286236,NA,NA,1,M
48,Train,Short,2,8,4,0,1,2.901022,NA,NA,1,M
48,Train,Short,2,8,5,0,1,4.663858,NA,NA,1,M
48,Train,Short,2,8,6,0,1,2.704217,NA,NA,1,M
48,Train,Short,2,8,7,0,1,3.379409,NA,NA,1,M
48,Train,Short,2,8,8,0,1,2.218891,NA,NA,1,M
48,Train,Short,2,8,9,0,1,5.178156,NA,NA,1,M
48,Train,Short,2,8,10,0,1,3.627165,NA,NA,1,M
48,Train,Short,2,8,11,0,1,5.022097,NA,NA,1,M
48,Train,Short,2,8,12,0,1,5.714282,NA,NA,1,M
48,Train,Short,2,9,1,0,0,4.231666,NA,NA,1,M
48,Train,Short,2,9,3,0,0,3.083191,NA,NA,1,M
48,Train,Short,2,9,4,0,0,3.699527,NA,NA,1,M
48,Train,Short,2,9,6,0,0,5.341033,NA,NA,1,M
48,Train,Short,2,9,9,0,0,2.864515,NA,NA,1,M
48,Train,Short,2,9,10,0,0,12.63936,NA,NA,1,M
48,Train,Short,2,9,11,0,0,14.10864,NA,NA,1,M
48,Train,Short,2,9,12,0,0,3.664927,NA,NA,1,M
48,Train,Short,2,9,15,0,0,7.136546,NA,NA,1,M
48,Train,Short,2,10,1,0,0,8.535773,NA,NA,1,M
